3, 3,  -3, -3,  -3, -1, -1, -3,  3, 1, 1, 1,  939729781, Tue Oct 12  7:03:01 1999

3, 3,  -3, -3,  -3, -3, -1, 1,  3, 3, 3, 3,  939744079, Tue Oct 12 11:01:19 1999

3, 3,  -3, -3,  -3, -3, -1, 1,  3, 3, 3, 3,  939744081, Tue Oct 12 11:01:21 1999

3, 1,  -3, -3,  -1, -1, -1, -1,  1, 1, 1, 1,  939745036, Tue Oct 12 11:17:16 1999
3, 3,  -3, -3,  1, -1, -1, -1,  1, -1, -1, -1,  940255830, Mon Oct 18  9:10:30 1999

3, 3,  3, 3,  3, 3, 3, 3,  3, 3, 3, 3,  940299155, Mon Oct 18 21:12:35 1999

1, 1,  1, 1,  1, 1, 1, 1,  1, 1, 1, 1,  940877741, Mon Oct 25 13:55:41 1999

, ,  , ,  , , , ,  , , , ,  940990546, Tue Oct 26 21:15:46 1999

3, 3,  -3, -1,  -3, -1, -1, -1,  1, 1, 1, -1,  941230865, Fri Oct 29 16:01:05 1999

3, 1,  -3, -1,  1, -1, 1, -1,  1, 1, 1, 1,  941231965, Fri Oct 29 16:19:25 1999

3, 3,  -3, -3,  1, -1, -1, -1,  3, 1, 1, 1,  947259012, Fri Jan  7 10:30:12 2000

3, 3,  -3, -3,  -3, -3, -1, 1,  3, 3, 1, -1,  947563214, Mon Jan 10 23:00:14 2000

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, 1, -1,  947627285, Tue Jan 11 16:48:05 2000

3, 3,  -3, -3,  -1, -1, 1, -1,  -1, 1, -1, -1,  947746339, Thu Jan 13  1:52:19 2000

3, 3,  -3, -3,  -1, -1, 1, 1,  1, 1, -1, -1,  947746848, Thu Jan 13  2:00:48 2000

3, 3,  -3, -3,  -1, -1, 1, 1,  1, 1, -1, -1,  947746901, Thu Jan 13  2:01:41 2000

3, 3,  -3, -3,  -1, -1, -1, -1,  1, 1, 1, 1,  947784713, Thu Jan 13 12:31:53 2000

3, 1,  -3, -3,  1, -1, -1, -1,  1, -1, 1, 1,  947787367, Thu Jan 13 13:16:07 2000

3, 3,  -3, -3,  -3, -3, -1, -1,  3, 3, 1, 3,  947789859, Thu Jan 13 13:57:39 2000

3, 3,  -3, -3,  1, 1, 1, -1,  1, 1, 1, 1,  947796182, Thu Jan 13 15:43:02 2000

3, 3,  -3, -3,  -1, -3, 1, -1,  1, 3, 1, -1,  947881727, Fri Jan 14 15:28:47 2000

3, 3,  -3, -3,  -1, -1, 1, 1,  3, 1, 1, 1,  947884127, Fri Jan 14 16:08:47 2000

3, 3,  -3, -3,  1, -1, -1, -1,  3, 3, 1, -1,  947949677, Sat Jan 15 10:21:17 2000

3, 3,  -3, -3,  -1, -3, 1, -1,  1, 3, 1, -1,  947956376, Sat Jan 15 12:12:56 2000

3, 3,  -3, -1,  1, 1, 3, -1,  3, -1, 1, -1,  947972258, Sat Jan 15 16:37:38 2000

3, 3,  -1, -3,  -1, -3, -1, -1,  1, 3, 1, -3,  947974556, Sat Jan 15 17:15:56 2000

3, 3,  -3, -3,  -1, -1, -1, 1,  3, 1, 1, -1,  947993202, Sat Jan 15 22:26:42 2000

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, 1, -1,  948068357, Sun Jan 16 19:19:17 2000

3, 3,  -3, -3,  -1, -1, 1, 1,  1, 1, -1, -1,  948125708, Mon Jan 17 11:15:08 2000

3, 3,  -3, -3,  -1, -3, 1, 1,  3, 1, -1, -1,  948133282, Mon Jan 17 13:21:22 2000

3, 1,  -3, -3,  -3, 1, 1, 1,  3, 1, -1, 1,  948140565, Mon Jan 17 15:22:45 2000

3, 3,  -3, -3,  -3, -3, -1, -1,  3, 3, 3, 1,  948155954, Mon Jan 17 19:39:14 2000

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, 1, -1,  948162446, Mon Jan 17 21:27:26 2000

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, 1, -1,  948162449, Mon Jan 17 21:27:29 2000

3, 1,  -3, -3,  -1, -1, 1, 1,  1, 1, 1, -1,  948164846, Mon Jan 17 22:07:26 2000

3, 3,  -3, -3,  -1, 1, 1, 1,  3, 3, 3, 3,  948167209, Mon Jan 17 22:46:49 2000

3, 3,  -3, -3,  -1, -1, 1, 1,  1, -1, 1, -1,  948170237, Mon Jan 17 23:37:17 2000

3, 3,  -3, -3,  -1, -1, 1, -1,  1, 1, 1, -1,  948170899, Mon Jan 17 23:48:19 2000

3, 3,  -1, -3,  1, 1, 1, -3,  -1, 1, 1, 1,  948202585, Tue Jan 18  8:36:25 2000

3, 1,  -3, -3,  -1, -1, -1, -1,  1, 1, 1, 1,  948205980, Tue Jan 18  9:33:00 2000

3, 3,  -3, -3,  -1, -1, 1, 1,  1, 1, -1, -1,  948596339, Sat Jan 22 21:58:59 2000

3, 3,  3, 3,  3, 3, 3, 3,  3, 3, 3, 3,  952443194, Tue Mar  7 10:33:14 2000

3, 3,  -3, -3,  -1, -1, -1, 1,  1, 1, 1, 1,  952548275, Wed Mar  8 15:44:35 2000

-1, -3,  -1, -3,  -1, -3, -3, -3,  -1, -3, -3, -3,  952771803, Sat Mar 11  5:50:03 2000

3, 3,  -3, -3,  -1, -1, -1, -3,  3, 1, 3, 3,  952802462, Sat Mar 11 14:21:02 2000

1, 1,  -1, -1,  -1, -1, 1, -1,  1, 1, 1, -1,  953344106, Fri Mar 17 20:48:26 2000

3, ,  -3, ,  -1, , , -1,  1, , , ,  953502797, Sun Mar 19 16:53:17 2000

1, -1,  1, -1,  1, -1, 1, 1,  1, -1, 1, -1,  957135233, Sun Apr 30 17:53:53 2000

1, -1,  3, -3,  -3, 1, -3, 3,  -3, 3, 1, -1,  965418610, Fri Aug  4 14:50:10 2000

, ,  , ,  , , , ,  , , , ,  966615944, Fri Aug 18 11:25:44 2000

, ,  , ,  , , , ,  , , , ,  966616111, Fri Aug 18 11:28:31 2000

-1, ,  3, ,  , , , ,  , , , ,  968357750, Thu Sep  7 15:15:50 2000

3, -3,  -3, 3,  -3, 3, 3, -1,  3, -3, -1, 3,  968498891, Sat Sep  9  6:28:11 2000

, ,  , ,  , , , ,  , , , ,  968680063, Mon Sep 11  8:47:43 2000

3, 3,  -3, -3,  -1, -1, 1, 1,  1, 1, -1, -1,  970246951, Fri Sep 29 12:02:31 2000

3, 1,  -3, -3,  1, -1, -1, -1,  1, 1, 1, 1,  970246977, Fri Sep 29 12:02:57 2000

3, 3,  -3, -1,  -1, -1, -1, -1,  3, 3, 3, 3,  970581630, Tue Oct  3  9:00:30 2000

3, 3,  -3, -1,  -1, -1, -1, -1,  3, 3, 3, 3,  970582526, Tue Oct  3  9:15:26 2000

3, 3,  -3, -3,  -3, -3, -1, -1,  3, 3, 1, -1,  970767880, Thu Oct  5 12:44:40 2000

3, 3,  -3, -3,  -1, -1, -1, -1,  1, 1, 1, 1,  970851011, Fri Oct  6 11:50:11 2000

, ,  , ,  , , , ,  , , , ,  970859938, Fri Oct  6 14:18:58 2000

3, 3,  -3, -3,  1, -1, -1, -1,  1, 1, 1, -1,  970971284, Sat Oct  7 21:14:44 2000

3, 3,  -3, -3,  1, -1, -1, -1,  3, 3, 3, 3,  971050931, Sun Oct  8 19:22:11 2000

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, 1, -1,  971107599, Mon Oct  9 11:06:39 2000

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, -1, -1,  971107769, Mon Oct  9 11:09:29 2000

3, 3,  -3, -1,  1, -1, -1, -1,  1, 1, 1, 1,  971109780, Mon Oct  9 11:43:00 2000

3, 3,  -3, -3,  -3, -3, 1, -1,  3, 3, 1, 1,  971115565, Mon Oct  9 13:19:25 2000

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, 3, -1,  971115866, Mon Oct  9 13:24:26 2000

3, 1,  -3, -3,  1, -1, 1, -1,  -1, -1, 3, 1,  971118118, Mon Oct  9 14:01:58 2000

3, 3,  -3, -3,  1, -1, 1, 1,  1, 1, 1, 1,  971118622, Mon Oct  9 14:10:22 2000

3, 3,  -3, -3,  1, 1, 1, 1,  3, 3, 1, 1,  971129795, Mon Oct  9 17:16:35 2000

3, 3,  -3, -3,  -1, -1, 1, 1,  1, 1, 3, 1,  971134765, Mon Oct  9 18:39:25 2000

3, 3,  -3, -3,  -1, -1, 1, 1,  1, 1, 1, 1,  971139761, Mon Oct  9 20:02:41 2000

, 3,  , -3,  , -1, -1, -1,  1, 1, 3, 3,  971143571, Mon Oct  9 21:06:11 2000

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, 3, -1,  971145046, Mon Oct  9 21:30:46 2000

3, 1,  -3, -3,  1, -1, 1, -1,  1, 1, 3, 1,  971145570, Mon Oct  9 21:39:30 2000

3, 3,  -3, -3,  1, -1, 3, -3,  1, -1, 3, -1,  971150596, Mon Oct  9 23:03:16 2000

3, 1,  -3, -3,  -1, -1, 1, -1,  1, 1, 1, 1,  971151151, Mon Oct  9 23:12:31 2000

3, 3,  -3, ,  -1, -1, 1, -1,  1, 1, 1, -1,  971159689, Tue Oct 10  1:34:49 2000

3, 3,  -3, -3,  -1, -3, -1, -1,  1, -1, -1, -1,  971191236, Tue Oct 10 10:20:36 2000

3, 3,  -3, -3,  -1, -1, -1, -1,  1, 1, 1, 1,  971192713, Tue Oct 10 10:45:13 2000

3, 3,  -3, -3,  1, 1, 1, 1,  1, 3, 1, -1,  971194044, Tue Oct 10 11:07:24 2000

3, 3,  -3, -3,  1, -1, 1, -1,  -1, -1, 1, -1,  971213543, Tue Oct 10 16:32:23 2000

3, 1,  -3, -3,  -1, -1, -1, -1,  1, -1, 1, 1,  971215291, Tue Oct 10 17:01:31 2000

3, 3,  -3, -3,  -1, -3, -1, -1,  1, 1, 1, 1,  971217498, Tue Oct 10 17:38:18 2000

3, 3,  -3, -3,  -1, -1, -1, -1,  1, 1, 1, 1,  971218088, Tue Oct 10 17:48:08 2000

3, 3,  -3, -3,  1, -1, -1, -1,  1, 1, 1, -1,  971220012, Tue Oct 10 18:20:12 2000

3, 3,  -3, -3,  1, 1, -1, -1,  -1, -1, 1, 1,  971225210, Tue Oct 10 19:46:50 2000

3, 3,  -1, -1,  -1, -1, -1, -1,  3, 3, 3, 1,  971225256, Tue Oct 10 19:47:36 2000

3, 3,  -3, -3,  -1, -1, 1, 1,  1, 1, 1, -1,  971226554, Tue Oct 10 20:09:14 2000

3, 3,  -1, -1,  -1, -1, -1, -1,  3, 3, 3, 3,  971227357, Tue Oct 10 20:22:37 2000

3, 3,  -3, -3,  -1, -1, -1, -1,  3, 3, 3, 3,  971228277, Tue Oct 10 20:37:57 2000

3, -1,  -3, -3,  -1, -3, 1, -1,  1, -3, 3, -3,  971230984, Tue Oct 10 21:23:04 2000

3, 3,  -3, -3,  -1, -1, -1, -1,  1, 1, 1, -1,  971233389, Tue Oct 10 22:03:09 2000

3, 3,  -3, -3,  -1, -1, 1, 1,  1, 1, 1, -1,  971233489, Tue Oct 10 22:04:49 2000

3, 3,  -3, -3,  -1, -1, 1, 1,  1, 1, 1, -1,  971233492, Tue Oct 10 22:04:52 2000

3, 1,  -3, -3,  -1, -1, 1, 1,  -1, -1, 1, -1,  971257495, Wed Oct 11  4:44:55 2000

3, 3,  -3, -3,  3, -3, -3, -3,  3, 3, 3, 3,  971277438, Wed Oct 11 10:17:18 2000

3, 3,  -3, 1,  1, 1, -1, -1,  1, 1, 1, 1,  971278399, Wed Oct 11 10:33:19 2000

3, 3,  -1, -1,  -1, -1, -1, -1,  3, 3, 3, 3,  971291025, Wed Oct 11 14:03:45 2000

, 3,  , -3,  , -1, , ,  , -1, , 1,  971294923, Wed Oct 11 15:08:43 2000

, 3,  , -3,  , -1, , ,  , -1, , 1,  971294967, Wed Oct 11 15:09:27 2000

3, -3,  -3, -1,  1, 1, 1, -1,  -1, -1, 1, -1,  971301353, Wed Oct 11 16:55:53 2000

3, 3,  -3, -3,  1, -3, 1, 1,  3, 3, 3, -3,  971302343, Wed Oct 11 17:12:23 2000

3, 3,  -3, -3,  1, -1, -1, -1,  1, 1, 1, 1,  971305892, Wed Oct 11 18:11:32 2000

3, 3,  -3, -3,  -3, -3, -1, -3,  3, 3, 3, -1,  971306273, Wed Oct 11 18:17:53 2000

3, 3,  -3, -3,  1, -1, -1, -1,  1, 1, 1, 1,  971306665, Wed Oct 11 18:24:25 2000

3, 3,  -3, -3,  1, -1, -1, -1,  1, 1, 1, 1,  971306745, Wed Oct 11 18:25:45 2000

3, 3,  -3, -3,  -1, -1, -1, -1,  3, 1, 3, 1,  971308526, Wed Oct 11 18:55:26 2000

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, 1, -1,  971309116, Wed Oct 11 19:05:16 2000

3, 3,  -3, -3,  1, -1, 1, -1,  3, 1, 1, -1,  971309704, Wed Oct 11 19:15:04 2000

3, 1,  -3, -1,  1, -1, 1, -1,  -1, 1, 1, -1,  971315521, Wed Oct 11 20:52:01 2000

3, 3,  -3, -3,  1, 1, 1, 1,  -1, -1, -1, -1,  971316618, Wed Oct 11 21:10:18 2000

3, 3,  -3, -3,  1, 3, 3, 1,  1, -1, 1, -3,  971316706, Wed Oct 11 21:11:46 2000

3, 3,  -3, -1,  -1, 1, -1, -1,  1, -1, 1, 1,  971316881, Wed Oct 11 21:14:41 2000

3, 3,  -3, -1,  1, 1, -3, 1,  3, 1, 3, 1,  971317162, Wed Oct 11 21:19:22 2000

3, 3,  -3, -3,  1, -1, 1, -1,  -1, -1, 1, -1,  971317636, Wed Oct 11 21:27:16 2000

, ,  , ,  , , , ,  , , , ,  971320304, Wed Oct 11 22:11:44 2000

3, 3,  -3, -3,  1, -1, -1, -1,  1, 1, 1, 1,  971320365, Wed Oct 11 22:12:45 2000

3, 3,  -3, -3,  1, -3, 1, -1,  3, , 3, 3,  971321535, Wed Oct 11 22:32:15 2000

3, 3,  -3, -3,  1, -3, 1, -1,  3, , 3, 3,  971321564, Wed Oct 11 22:32:44 2000

3, 3,  -3, -3,  1, -3, 1, -1,  3, , 3, 3,  971321697, Wed Oct 11 22:34:57 2000

3, 3,  -3, -3,  1, -3, 1, -1,  3, , 3, 3,  971321758, Wed Oct 11 22:35:58 2000

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, 1, -1,  971324536, Wed Oct 11 23:22:16 2000

3, 3,  -3, -3,  1, -1, 1, 1,  1, 3, -1, 3,  971326005, Wed Oct 11 23:46:45 2000

3, 3,  -3, -3,  -3, -1, 1, 1,  -3, 1, -1, -1,  971326092, Wed Oct 11 23:48:12 2000

3, 3,  -3, -3,  -1, -1, 1, -1,  1, -1, 1, -1,  971327349, Thu Oct 12  0:09:09 2000

3, 3,  -3, -1,  -3, -1, -1, 1,  3, 1, 1, 1,  971333548, Thu Oct 12  1:52:28 2000

3, 3,  -3, -3,  1, -1, -1, -1,  3, 3, 3, 3,  971355502, Thu Oct 12  7:58:22 2000

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, 1, -1,  971372138, Thu Oct 12 12:35:38 2000

3, 1,  -3, -3,  1, 1, 1, 1,  -1, -1, -1, -1,  971452130, Fri Oct 13 10:48:50 2000

-1, -1,  -1, -1,  -1, -1, -1, -1,  -1, -1, -1, -1,  971967222, Thu Oct 19  9:53:42 2000

